data,regiao,categoria,produto,canal,unidades,preco_unitario,receita,custo,lucro,satisfacao
2025-04-10,Centro-Oeste,Casa e Decoração,Tapete Onda,E-commerce,3,155.08,465.24,270.52,194.72,4.7
2025-04-10,Sul,Alimentos,Granola Cheia,E-commerce,4,28.11,112.44,91.94,20.5,3.9
2025-04-10,Nordeste,Casa e Decoração,Vaso Raiz,Loja física,5,189.71,948.55,491.2,457.35,3.2
2025-04-10,Sul,Alimentos,Chá Manhã,E-commerce,4,45.33,181.32,138.23,43.09,3.1
2025-04-11,Centro-Oeste,Alimentos,Café Serra,E-commerce,2,31.53,63.06,52.84,10.22,4.1
2025-04-11,Nordeste,Eletrônicos,Notebook Aura,E-commerce,5,1422.15,7110.75,6013.84,1096.91,4.4
2025-04-11,Sul,Eletrônicos,Notebook Aura,Marketplace,3,2097.02,6291.06,5864.24,426.82,4.0
2025-04-11,Sul,Eletrônicos,Fone Pulse,E-commerce,1,2388.94,2388.94,1842.57,546.37,2.7
2025-04-11,Sudeste,Alimentos,Chá Manhã,E-commerce,8,28.76,230.08,176.06,54.02,4.2
2025-04-11,Centro-Oeste,Eletrônicos,Tablet Nimbus,Marketplace,4,2552.07,10208.28,9698.5,509.78,3.4
2025-04-11,Norte,Eletrônicos,Monitor Vista,E-commerce,3,2001.33,6003.99,5294.69,709.3,3.4
2025-04-11,Nordeste,Alimentos,Granola Cheia,E-commerce,7,55.45,388.15,272.14,116.01,3.9
2025-04-11,Sudeste,Eletrônicos,Notebook Aura,Loja física,7,2286.32,16004.24,13494.82,2509.42,3.6
2025-04-12,Sul,Esporte e Lazer,Halteres Par,E-commerce,5,404.24,2021.2,1290.75,730.45,3.7
2025-04-12,Sudeste,Eletrônicos,Notebook Aura,Loja física,7,1421.25,9948.75,7309.19,2639.56,3.3
2025-04-12,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,Marketplace,3,623.76,1871.28,1423.44,447.84,3.2
2025-04-12,Nordeste,Vestuário,Tênis Passo,Loja física,3,175.43,526.29,211.51,314.78,3.6
2025-04-12,Sudeste,Alimentos,Chá Manhã,E-commerce,6,60.64,363.84,271.9,91.94,5.0
2025-04-13,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,Loja física,4,308.86,1235.44,681.24,554.2,4.0
2025-04-13,Nordeste,Eletrônicos,Monitor Vista,E-commerce,4,2656.36,10625.44,8878.06,1747.38,4.2
2025-04-13,Centro-Oeste,Vestuário,Calça Trilha,E-commerce,2,150.42,300.84,150.84,150.0,4.5
2025-04-14,Sul,Eletrônicos,Tablet Nimbus,E-commerce,3,2117.76,6353.28,5143.22,1210.06,3.1
2025-04-14,Centro-Oeste,Vestuário,Jaqueta Norte,E-commerce,3,268.75,806.25,361.33,444.92,4.5
2025-04-14,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,9,322.58,2903.22,1641.44,1261.78,3.5
2025-04-14,Nordeste,Casa e Decoração,Tapete Onda,Marketplace,10,442.29,4422.9,3012.58,1410.32,3.9
2025-04-14,Nordeste,Eletrônicos,Notebook Aura,E-commerce,5,1930.95,9654.75,7840.47,1814.28,4.0
2025-04-15,Centro-Oeste,Vestuário,Camiseta Base,Loja física,2,134.82,269.64,141.29,128.35,3.5
2025-04-15,Norte,Vestuário,Calça Trilha,Loja física,2,170.14,340.28,157.61,182.67,3.9
2025-04-15,Sul,Eletrônicos,Tablet Nimbus,Loja física,7,2134.09,14938.63,12718.86,2219.77,3.4
2025-04-15,Centro-Oeste,Esporte e Lazer,Barraca Cume,E-commerce,5,197.77,988.85,550.23,438.62,4.8
2025-04-16,Sul,Alimentos,Café Serra,E-commerce,8,16.8,134.4,96.64,37.76,2.5
2025-04-16,Norte,Eletrônicos,Notebook Aura,E-commerce,2,1372.0,2744.0,2155.04,588.96,5.0
2025-04-17,Sudeste,Esporte e Lazer,Halteres Par,Marketplace,6,227.49,1364.94,1080.84,284.1,3.9
2025-04-17,Sul,Casa e Decoração,Luminária Sol,E-commerce,3,436.06,1308.18,905.22,402.96,3.4
2025-04-17,Norte,Alimentos,Café Serra,Loja física,4,78.9,315.6,222.39,93.21,3.8
2025-04-17,Sudeste,Alimentos,Azeite Oliva,Loja física,11,31.39,345.29,258.58,86.71,4.0
2025-04-18,Norte,Eletrônicos,Tablet Nimbus,Loja física,5,2550.38,12751.9,9542.27,3209.63,4.2
2025-04-18,Sudeste,Eletrônicos,Monitor Vista,Loja física,6,1671.54,10029.24,7917.57,2111.67,4.9
2025-04-18,Centro-Oeste,Alimentos,Chá Manhã,Loja física,3,75.63,226.89,166.82,60.07,4.3
2025-04-18,Nordeste,Alimentos,Café Serra,E-commerce,3,37.82,113.46,92.57,20.89,4.0
2025-04-19,Sudeste,Alimentos,Café Serra,Marketplace,15,71.3,1069.5,983.44,86.06,3.5
2025-04-19,Nordeste,Esporte e Lazer,Barraca Cume,E-commerce,6,550.11,3300.66,2084.36,1216.3,3.6
2025-04-19,Sudeste,Vestuário,Tênis Passo,Loja física,10,64.87,648.7,316.72,331.98,3.8
2025-04-19,Sudeste,Alimentos,Café Serra,E-commerce,8,25.35,202.8,170.25,32.55,4.4
2025-04-20,Centro-Oeste,Esporte e Lazer,Prancha Maré,Loja física,4,409.1,1636.4,925.81,710.59,4.0
2025-04-20,Sudeste,Esporte e Lazer,Bicicleta Rota,Loja física,4,639.14,2556.56,1544.89,1011.67,3.9
2025-04-20,Sul,Eletrônicos,Notebook Aura,E-commerce,6,2383.27,14299.62,12354.16,1945.46,3.6
2025-04-20,Norte,Alimentos,Chá Manhã,Marketplace,4,34.0,136.0,99.1,36.9,2.1
2025-04-20,Norte,Casa e Decoração,Vaso Raiz,Marketplace,2,358.15,716.3,464.67,251.63,4.5
2025-04-20,Sul,Vestuário,Jaqueta Norte,Loja física,7,220.63,1544.41,670.54,873.87,5.0
2025-04-20,Sul,Alimentos,Granola Cheia,E-commerce,5,41.8,209.0,149.48,59.52,2.6
2025-04-21,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,6,653.44,3920.64,2859.42,1061.22,3.1
2025-04-21,Sudeste,Eletrônicos,Tablet Nimbus,Loja física,5,2369.73,11848.65,9489.2,2359.45,3.9
2025-04-21,Sul,Eletrônicos,Monitor Vista,E-commerce,4,1595.85,6383.4,6046.47,336.93,3.6
2025-04-21,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,10,343.31,3433.1,1888.14,1544.96,3.3
2025-04-21,Norte,Casa e Decoração,Luminária Sol,Loja física,1,481.17,481.17,340.55,140.62,3.9
2025-04-21,Nordeste,Vestuário,Jaqueta Norte,E-commerce,6,143.85,863.1,377.5,485.6,4.8
2025-04-21,Sudeste,Casa e Decoração,Cadeira Foco,Marketplace,6,237.57,1425.42,1002.42,423.0,4.5
2025-04-21,Centro-Oeste,Esporte e Lazer,Prancha Maré,Loja física,3,608.53,1825.59,1015.48,810.11,3.2
2025-04-22,Sudeste,Alimentos,Chá Manhã,Loja física,5,21.84,109.2,84.14,25.06,4.1
2025-04-22,Nordeste,Alimentos,Azeite Oliva,Loja física,3,43.82,131.46,92.82,38.64,2.9
2025-04-22,Sul,Eletrônicos,Fone Pulse,E-commerce,4,2404.86,9619.44,7953.37,1666.07,2.2
2025-04-22,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,6,1885.36,11312.16,8565.22,2746.94,3.3
2025-04-22,Sul,Vestuário,Tênis Passo,Marketplace,3,132.13,396.39,224.68,171.71,
2025-04-22,Sudeste,Vestuário,Calça Trilha,Loja física,7,169.19,1184.33,570.7,613.63,4.9
2025-04-22,Norte,Vestuário,Camiseta Base,Loja física,4,179.39,717.56,305.02,412.54,3.3
2025-04-22,Sul,Casa e Decoração,Cadeira Foco,Loja física,7,184.78,1293.46,784.97,508.49,3.1
2025-04-23,Centro-Oeste,Alimentos,Chá Manhã,Loja física,3,33.97,101.91,69.5,32.41,4.3
2025-04-23,Sul,Casa e Decoração,Tapete Onda,Loja física,3,261.1,783.3,464.79,318.51,4.7
2025-04-23,Norte,Vestuário,Tênis Passo,Loja física,4,163.99,655.96,315.69,340.27,4.5
2025-04-23,Nordeste,Eletrônicos,Notebook Aura,Marketplace,4,2026.32,8105.28,7332.58,772.7,3.4
2025-04-24,Sudeste,Alimentos,Azeite Oliva,E-commerce,7,38.32,268.24,207.44,60.8,4.3
2025-04-24,Nordeste,Vestuário,Calça Trilha,E-commerce,6,105.6,633.6,330.43,303.17,3.6
2025-04-24,Sudeste,Vestuário,Camiseta Base,Loja física,9,205.78,1852.02,987.28,864.74,4.3
2025-04-24,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,3,201.96,605.88,422.35,183.53,5.0
2025-04-24,Sudeste,Eletrônicos,Tablet Nimbus,Loja física,4,1940.74,7762.96,5789.72,1973.24,3.9
2025-04-25,Sudeste,Esporte e Lazer,Halteres Par,Marketplace,7,353.87,2477.09,1895.07,582.02,3.7
2025-04-25,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,4,304.07,1216.28,780.77,435.51,3.7
2025-04-25,Sul,Eletrônicos,Tablet Nimbus,E-commerce,10,2508.24,25082.4,18613.67,6468.73,2.9
2025-04-25,Nordeste,Esporte e Lazer,Halteres Par,Loja física,3,390.38,1171.14,746.13,425.01,3.3
2025-04-25,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,6,1528.69,9172.14,7285.25,1886.89,3.2
2025-04-25,Sul,Casa e Decoração,Vaso Raiz,Loja física,5,228.19,1140.95,754.2,386.75,3.0
2025-04-26,Nordeste,Vestuário,Camiseta Base,Loja física,4,228.89,915.56,486.08,429.48,3.6
2025-04-26,Sudeste,Alimentos,Café Serra,E-commerce,5,43.9,219.5,143.88,75.62,3.7
2025-04-26,Nordeste,Eletrônicos,Monitor Vista,E-commerce,2,1769.52,3539.04,3082.33,456.71,4.0
2025-04-26,Sudeste,Vestuário,Camiseta Base,E-commerce,7,204.46,1431.22,695.69,735.53,2.8
2025-04-26,Nordeste,Alimentos,Café Serra,Loja física,4,54.1,216.4,145.01,71.39,3.0
2025-04-27,Nordeste,Eletrônicos,Fone Pulse,E-commerce,5,1912.86,9564.3,8123.04,1441.26,3.5
2025-04-27,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,5,340.05,1700.25,1087.87,612.38,4.3
2025-04-27,Norte,Vestuário,Camiseta Base,Marketplace,4,116.54,466.16,275.81,190.35,4.9
2025-04-27,Norte,Esporte e Lazer,Halteres Par,E-commerce,3,629.36,1888.08,1185.21,702.87,5.0
2025-04-27,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,4,413.33,1653.32,1029.04,624.28,4.0
2025-04-27,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,10,490.21,4902.1,2979.41,1922.69,3.8
2025-04-27,Sudeste,Alimentos,Granola Cheia,E-commerce,11,55.64,612.04,445.73,166.31,3.6
2025-04-27,Centro-Oeste,Casa e Decoração,Cadeira Foco,E-commerce,2,368.47,736.94,410.95,325.99,4.3
2025-04-28,Centro-Oeste,Vestuário,Tênis Passo,Loja física,4,103.77,415.08,204.9,210.18,4.0
2025-04-28,Nordeste,Eletrônicos,Fone Pulse,E-commerce,1,1846.93,1846.93,1323.12,523.81,3.7
2025-04-29,Sudeste,Vestuário,Calça Trilha,E-commerce,6,246.29,1477.74,609.39,868.35,3.7
2025-04-29,Sul,Alimentos,Chá Manhã,Marketplace,4,39.05,156.2,127.27,28.93,4.5
2025-04-29,Nordeste,Vestuário,Camiseta Base,Loja física,5,55.65,278.25,156.75,121.5,4.8
2025-04-29,Nordeste,Esporte e Lazer,Barraca Cume,Loja física,4,752.11,3008.44,1968.79,1039.65,3.8
2025-04-29,Centro-Oeste,Casa e Decoração,Luminária Sol,E-commerce,1,338.84,338.84,210.06,128.78,2.7
2025-04-29,Norte,Eletrônicos,Monitor Vista,E-commerce,3,1673.91,5021.73,4476.31,545.42,3.2
2025-04-30,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,4,310.59,1242.36,660.81,581.55,4.6
2025-04-30,Sul,Casa e Decoração,Luminária Sol,Marketplace,3,281.92,845.76,623.79,221.97,3.5
2025-04-30,Norte,Vestuário,Tênis Passo,E-commerce,2,145.38,290.76,152.32,138.44,3.6
2025-04-30,Sudeste,Eletrônicos,Fone Pulse,Loja física,7,2148.77,15041.39,12043.54,2997.85,4.6
2025-05-01,Nordeste,Esporte e Lazer,Bicicleta Rota,Loja física,4,259.95,1039.8,655.21,384.59,3.3
2025-05-01,Sul,Casa e Decoração,Vaso Raiz,E-commerce,5,352.72,1763.6,1092.17,671.43,4.0
2025-05-01,Sudeste,Vestuário,Jaqueta Norte,E-commerce,9,152.94,1376.46,748.74,627.72,5.0
2025-05-01,Centro-Oeste,Vestuário,Camiseta Base,E-commerce,5,110.47,552.35,256.59,295.76,4.2
2025-05-02,Centro-Oeste,Casa e Decoração,Tapete Onda,E-commerce,6,409.74,2458.44,1390.03,1068.41,4.6
2025-05-02,Sudeste,Alimentos,Azeite Oliva,Loja física,4,78.13,312.52,221.06,91.46,3.7
2025-05-03,Sudeste,Vestuário,Tênis Passo,Marketplace,12,115.75,1389.0,789.89,599.11,4.0
2025-05-03,Nordeste,Esporte e Lazer,Bicicleta Rota,E-commerce,3,487.59,1462.77,998.76,464.01,4.0
2025-05-03,Sudeste,Esporte e Lazer,Prancha Maré,Marketplace,9,201.58,1814.22,1277.7,536.52,4.7
2025-05-03,Nordeste,Eletrônicos,Fone Pulse,E-commerce,2,1531.53,3063.06,2474.98,588.08,2.3
2025-05-03,Sudeste,Alimentos,Granola Cheia,Loja física,7,71.9,503.3,405.49,97.81,3.9
2025-05-03,Sul,Esporte e Lazer,Prancha Maré,E-commerce,8,462.73,3701.84,2388.12,1313.72,3.5
2025-05-03,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,3,352.54,1057.62,604.62,453.0,3.9
2025-05-04,Centro-Oeste,Esporte e Lazer,Halteres Par,Loja física,4,550.46,2201.84,1464.98,736.86,4.1
2025-05-04,Nordeste,Eletrônicos,Notebook Aura,E-commerce,3,2323.74,6971.22,5743.67,1227.55,3.8
2025-05-04,Nordeste,Eletrônicos,Monitor Vista,Loja física,3,2143.41,6430.23,5903.12,527.11,3.2
2025-05-04,Nordeste,Alimentos,Azeite Oliva,E-commerce,2,43.21,86.42,66.72,19.7,3.9
2025-05-04,Norte,Eletrônicos,Notebook Aura,Marketplace,9,1039.3,9353.7,8250.29,1103.41,3.7
2025-05-05,Sudeste,Eletrônicos,Notebook Aura,E-commerce,8,1817.32,14538.56,11018.69,3519.87,3.7
2025-05-05,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,8,143.5,1148.0,722.63,425.37,3.4
2025-05-05,Norte,Alimentos,Azeite Oliva,E-commerce,3,42.15,126.45,94.59,31.86,3.8
2025-05-05,Sudeste,Vestuário,Jaqueta Norte,Loja física,3,55.65,166.95,73.82,93.13,4.8
2025-05-05,Centro-Oeste,Casa e Decoração,Vaso Raiz,E-commerce,2,308.37,616.74,359.75,256.99,3.9
2025-05-05,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,2,239.9,479.8,220.75,259.05,4.2
2025-05-05,Centro-Oeste,Vestuário,Camiseta Base,E-commerce,2,189.13,378.26,204.22,174.04,4.0
2025-05-06,Centro-Oeste,Vestuário,Tênis Passo,E-commerce,4,132.72,530.88,217.9,312.98,4.0
2025-05-06,Centro-Oeste,Vestuário,Tênis Passo,Loja física,4,108.95,435.8,197.48,238.32,4.4
2025-05-06,Sudeste,Alimentos,Café Serra,E-commerce,11,28.61,314.71,232.9,81.81,3.7
2025-05-06,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,5,336.05,1680.25,866.72,813.53,4.7
2025-05-06,Centro-Oeste,Eletrônicos,Notebook Aura,Marketplace,2,2475.09,4950.18,4590.67,359.51,4.1
2025-05-06,Centro-Oeste,Vestuário,Jaqueta Norte,E-commerce,3,166.36,499.08,238.2,260.88,4.2
2025-05-07,Sudeste,Alimentos,Granola Cheia,E-commerce,12,71.68,860.16,646.99,213.17,4.3
2025-05-07,Sul,Casa e Decoração,Vaso Raiz,Loja física,4,275.12,1100.48,766.56,333.92,4.0
2025-05-07,Sudeste,Casa e Decoração,Vaso Raiz,Loja física,8,373.21,2985.68,1571.7,1413.98,3.4
2025-05-08,Sudeste,Eletrônicos,Monitor Vista,Loja física,8,2018.61,16148.88,14338.06,1810.82,4.4
2025-05-08,Sudeste,Alimentos,Granola Cheia,Loja física,5,64.24,321.2,236.47,84.73,4.0
2025-05-08,Sudeste,Eletrônicos,Tablet Nimbus,Loja física,1,2134.4,2134.4,1644.71,489.69,4.0
2025-05-08,Norte,Eletrônicos,Notebook Aura,Loja física,3,1670.25,5010.75,4184.84,825.91,4.1
2025-05-08,Sul,Vestuário,Tênis Passo,Loja física,4,150.32,601.28,359.87,241.41,2.9
2025-05-08,Sudeste,Vestuário,Tênis Passo,Loja física,7,233.36,1633.52,728.92,904.6,4.6
2025-05-08,Centro-Oeste,Eletrônicos,Notebook Aura,Loja física,2,1862.47,3724.94,2867.88,857.06,1.8
2025-05-09,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,1,292.47,292.47,172.17,120.3,4.0
2025-05-09,Sudeste,Esporte e Lazer,Halteres Par,Loja física,3,185.04,555.12,374.66,180.46,3.7
2025-05-10,Nordeste,Alimentos,Azeite Oliva,E-commerce,3,47.13,141.39,113.27,28.12,4.2
2025-05-10,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,8,296.97,2375.76,1298.71,1077.05,3.6
2025-05-10,Nordeste,Eletrônicos,Notebook Aura,E-commerce,5,1963.28,9816.4,7857.27,1959.13,3.6
2025-05-10,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,8,334.02,2672.16,1376.49,1295.67,4.2
2025-05-10,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,Loja física,1,645.86,645.86,419.63,226.23,4.1
2025-05-10,Sudeste,Vestuário,Jaqueta Norte,E-commerce,10,120.7,1207.0,637.47,569.53,3.9
2025-05-10,Sul,Esporte e Lazer,Prancha Maré,Loja física,7,173.71,1215.97,727.22,488.75,3.7
2025-05-10,Norte,Alimentos,Chá Manhã,E-commerce,4,27.43,109.72,85.77,23.95,3.1
2025-05-10,Sul,Vestuário,Camiseta Base,E-commerce,9,124.15,1117.35,553.66,563.69,3.7
2025-05-11,Sul,Vestuário,Calça Trilha,E-commerce,11,181.76,1999.36,1099.91,899.45,3.2
2025-05-11,Sul,Vestuário,Tênis Passo,Loja física,5,94.99,474.95,239.58,235.37,4.2
2025-05-11,Nordeste,Eletrônicos,Monitor Vista,E-commerce,6,2369.36,14216.16,11284.01,2932.15,4.7
2025-05-11,Sudeste,Eletrônicos,Monitor Vista,Loja física,8,1227.32,9818.56,8113.05,1705.51,3.5
2025-05-12,Nordeste,Alimentos,Café Serra,E-commerce,6,63.29,379.74,263.22,116.52,5.0
2025-05-12,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,6,134.09,804.54,489.5,315.04,3.5
2025-05-12,Sul,Casa e Decoração,Tapete Onda,E-commerce,4,112.0,448.0,250.47,197.53,3.4
2025-05-12,Sudeste,Alimentos,Café Serra,E-commerce,6,33.84,203.04,145.32,57.72,3.8
2025-05-13,Sudeste,Eletrônicos,Notebook Aura,Marketplace,6,1480.15,8880.9,7941.4,939.5,3.2
2025-05-13,Sul,Alimentos,Granola Cheia,Marketplace,7,59.83,418.81,324.76,94.05,3.3
2025-05-13,Nordeste,Alimentos,Café Serra,E-commerce,4,50.58,202.32,152.1,50.22,4.0
2025-05-13,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,4,297.5,1190.0,770.39,419.61,3.1
2025-05-13,Centro-Oeste,Vestuário,Tênis Passo,Marketplace,3,199.67,599.01,374.63,224.38,4.6
2025-05-13,Sudeste,Esporte e Lazer,Barraca Cume,Loja física,5,428.65,2143.25,1408.4,734.85,4.4
2025-05-13,Sul,Casa e Decoração,Luminária Sol,E-commerce,4,307.09,1228.36,703.78,524.58,3.9
2025-05-13,Sudeste,Eletrônicos,Tablet Nimbus,Loja física,3,1075.11,3225.33,2776.53,448.8,2.7
2025-05-14,Norte,Esporte e Lazer,Halteres Par,Loja física,3,352.66,1057.98,688.4,369.58,4.5
2025-05-14,Sudeste,Eletrônicos,Monitor Vista,Marketplace,5,1390.74,6953.7,6784.85,168.85,2.9
2025-05-14,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,10,359.56,3595.6,2345.27,1250.33,3.2
2025-05-14,Norte,Eletrônicos,Fone Pulse,E-commerce,1,2789.33,2789.33,2082.61,706.72,3.8
2025-05-15,Centro-Oeste,Alimentos,Chá Manhã,Marketplace,3,50.14,150.42,135.55,14.87,3.7
2025-05-15,Sul,Casa e Decoração,Vaso Raiz,E-commerce,7,426.0,2982.0,1560.45,1421.55,4.1
2025-05-16,Centro-Oeste,Eletrônicos,Tablet Nimbus,E-commerce,3,1788.46,5365.38,3906.75,1458.63,4.1
2025-05-16,Nordeste,Esporte e Lazer,Prancha Maré,Marketplace,3,503.16,1509.48,1080.42,429.06,4.1
2025-05-16,Nordeste,Esporte e Lazer,Bicicleta Rota,E-commerce,6,308.51,1851.06,1233.59,617.47,3.8
2025-05-16,Sul,Esporte e Lazer,Prancha Maré,Loja física,7,600.74,4205.18,2766.98,1438.2,3.9
2025-05-16,Sudeste,Casa e Decoração,Luminária Sol,Marketplace,10,417.76,4177.6,3087.69,1089.91,4.0
2025-05-16,Sudeste,Vestuário,Calça Trilha,E-commerce,3,134.52,403.56,173.31,230.25,4.6
2025-05-16,Sudeste,Esporte e Lazer,Bicicleta Rota,Loja física,11,500.1,5501.1,3876.65,1624.45,4.6
2025-05-17,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,6,137.76,826.56,497.83,328.73,3.2
2025-05-17,Nordeste,Esporte e Lazer,Bicicleta Rota,Loja física,11,571.21,6283.31,3630.73,2652.58,4.0
2025-05-17,Sudeste,Eletrônicos,Notebook Aura,Marketplace,9,1883.82,16954.38,14354.01,2600.37,4.3
2025-05-18,Nordeste,Alimentos,Chá Manhã,Marketplace,6,66.98,401.88,320.32,81.56,3.9
2025-05-18,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,2,250.9,501.8,306.3,195.5,4.3
2025-05-18,Sul,Esporte e Lazer,Prancha Maré,E-commerce,6,405.33,2431.98,1755.14,676.84,3.7
2025-05-18,Centro-Oeste,Vestuário,Tênis Passo,E-commerce,8,127.62,1020.96,478.55,542.41,3.7
2025-05-19,Sul,Eletrônicos,Notebook Aura,E-commerce,7,2106.65,14746.55,12047.09,2699.46,3.0
2025-05-19,Sudeste,Eletrônicos,Monitor Vista,Loja física,10,2861.18,28611.8,23429.84,5181.96,4.1
2025-05-19,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,6,1576.5,9459.0,7806.51,1652.49,4.7
2025-05-20,Norte,Esporte e Lazer,Bicicleta Rota,Marketplace,3,430.57,1291.71,829.13,462.58,4.1
2025-05-20,Sul,Esporte e Lazer,Bicicleta Rota,Loja física,5,456.46,2282.3,1457.82,824.48,3.8
2025-05-21,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,7,427.53,2992.71,1636.37,1356.34,3.1
2025-05-21,Norte,Casa e Decoração,Tapete Onda,E-commerce,2,483.01,966.02,539.59,426.43,5.0
2025-05-21,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,5,331.23,1656.15,903.53,752.62,3.7
2025-05-22,Sul,Casa e Decoração,Vaso Raiz,Loja física,3,234.69,704.07,390.51,313.56,4.1
2025-05-22,Sul,Vestuário,Jaqueta Norte,Loja física,7,166.85,1167.95,540.94,627.01,4.7
2025-05-22,Norte,Vestuário,Camiseta Base,E-commerce,7,98.79,691.53,367.02,324.51,3.3
2025-05-24,Norte,Alimentos,Granola Cheia,E-commerce,2,68.21,136.42,109.06,27.36,4.4
2025-05-24,Sul,Vestuário,Jaqueta Norte,Loja física,10,79.45,794.5,389.8,404.7,3.7
2025-05-24,Sudeste,Alimentos,Chá Manhã,E-commerce,11,26.94,296.34,185.3,111.04,3.9
2025-05-24,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,17,523.57,8900.69,5781.8,3118.89,3.9
2025-05-24,Sul,Vestuário,Jaqueta Norte,E-commerce,5,87.85,439.25,218.91,220.34,4.6
2025-05-25,Sul,Eletrônicos,Tablet Nimbus,E-commerce,3,1309.99,3929.97,3134.01,795.96,4.0
2025-05-25,Sudeste,Casa e Decoração,Luminária Sol,Loja física,8,456.38,3651.04,2252.85,1398.19,4.1
2025-05-26,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,7,1961.99,13733.93,11414.69,2319.24,3.8
2025-05-26,Nordeste,Eletrônicos,Notebook Aura,E-commerce,2,1700.68,3401.36,3025.69,375.67,5.0
2025-05-26,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,5,401.56,2007.8,1081.26,926.54,3.7
2025-05-26,Nordeste,Alimentos,Granola Cheia,E-commerce,2,77.33,154.66,114.09,40.57,3.7
2025-05-26,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,4,307.21,1228.84,621.07,607.77,4.8
2025-05-26,Nordeste,Casa e Decoração,Vaso Raiz,Loja física,3,192.44,577.32,342.41,234.91,4.1
2025-05-26,Sudeste,Alimentos,Azeite Oliva,E-commerce,5,72.63,363.15,261.42,101.73,4.0
2025-05-26,Sul,Vestuário,Tênis Passo,Loja física,6,142.62,855.72,429.95,425.77,3.3
2025-05-26,Sul,Eletrônicos,Fone Pulse,E-commerce,3,1743.77,5231.31,4252.94,978.37,4.2
2025-05-26,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,8,168.32,1346.56,663.05,683.51,4.1
2025-05-27,Norte,Vestuário,Jaqueta Norte,Loja física,3,169.78,509.34,257.87,251.47,4.0
2025-05-27,Norte,Vestuário,Tênis Passo,Loja física,4,204.73,818.92,333.44,485.48,3.7
2025-05-27,Sul,Eletrônicos,Tablet Nimbus,E-commerce,2,2359.24,4718.48,3970.53,747.95,3.7
2025-05-27,Sul,Vestuário,Camiseta Base,Loja física,2,120.29,240.58,127.37,113.21,4.6
2025-05-27,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,3,457.72,1373.16,783.22,589.94,3.7
2025-05-28,Norte,Eletrônicos,Fone Pulse,Loja física,8,2167.95,17343.6,14316.43,3027.17,2.9
2025-05-28,Centro-Oeste,Vestuário,Tênis Passo,E-commerce,4,101.34,405.36,181.98,223.38,4.4
2025-05-28,Sudeste,Vestuário,Camiseta Base,Loja física,7,151.04,1057.28,560.26,497.02,4.6
2025-05-28,Centro-Oeste,Alimentos,Café Serra,Loja física,4,39.93,159.72,119.07,40.65,2.6
2025-05-29,Nordeste,Esporte e Lazer,Bicicleta Rota,Loja física,4,523.02,2092.08,1350.8,741.28,3.4
2025-05-30,Sudeste,Alimentos,Chá Manhã,E-commerce,6,38.67,232.02,170.78,61.24,3.7
2025-05-30,Nordeste,Vestuário,Calça Trilha,Loja física,3,172.85,518.55,265.68,252.87,3.4
2025-05-30,Nordeste,Alimentos,Café Serra,Marketplace,5,57.95,289.75,221.56,68.19,3.8
2025-05-30,Norte,Vestuário,Tênis Passo,E-commerce,2,125.83,251.66,130.41,121.25,3.7
2025-05-30,Sudeste,Esporte e Lazer,Bicicleta Rota,Loja física,6,429.11,2574.66,1756.56,818.1,4.1
2025-05-30,Nordeste,Esporte e Lazer,Barraca Cume,E-commerce,3,562.04,1686.12,1051.44,634.68,3.5
2025-05-30,Sul,Esporte e Lazer,Barraca Cume,E-commerce,2,479.24,958.48,659.02,299.46,4.5
